datetime,symbol,open,high,low,close,volume
2024-01-05 19:00:00,TVC:GOLD,2048.058,2050.35,2044.6,2045.71,44126.0
2024-01-05 20:00:00,TVC:GOLD,2045.675,2045.77,2042.5,2043.583,36597.0
2024-01-05 21:00:00,TVC:GOLD,2043.584,2046.21,2043.5,2045.355,13304.0
2024-01-07 22:00:00,TVC:GOLD,2045.44,2045.44,2045.44,2045.44,1.0
2024-01-07 23:00:00,TVC:GOLD,2044.924,2045.613,2042.6,2044.25,15123.0
2024-01-08 00:00:00,TVC:GOLD,2044.186,2046.33,2043.4,2045.935,13127.0
2024-01-08 01:00:00,TVC:GOLD,2045.935,2046.58,2042.5,2043.76,36476.0
2024-01-08 02:00:00,TVC:GOLD,2043.724,2043.8,2040.8,2041.25,27226.0
2024-01-08 03:00:00,TVC:GOLD,2041.215,2041.44,2034.7,2036.08,30197.0
2024-01-08 04:00:00,TVC:GOLD,2036.09,2037.62,2035.2,2035.744,21020.0
2024-01-08 05:00:00,TVC:GOLD,2035.704,2036.09,2026.925,2030.69,35959.0
2024-01-08 06:00:00,TVC:GOLD,2030.673,2033.34,2030.0,2032.96,35472.0
2024-01-08 07:00:00,TVC:GOLD,2032.886,2033.23,2028.3,2031.37,46879.0
2024-01-08 08:00:00,TVC:GOLD,2031.353,2031.75,2026.8,2028.27,61585.0
2024-01-08 09:00:00,TVC:GOLD,2028.22,2031.72,2026.2,2028.989,50965.0
2024-01-08 10:00:00,TVC:GOLD,2029.006,2029.5,2026.6,2027.544,39915.0
2024-01-08 11:00:00,TVC:GOLD,2027.544,2027.88,2016.604,2020.07,54686.0
2024-01-08 12:00:00,TVC:GOLD,2020.06,2024.93,2018.8,2024.58,47868.0
2024-01-08 13:00:00,TVC:GOLD,2024.585,2025.47,2018.1,2018.94,84394.0
2024-01-08 14:00:00,TVC:GOLD,2018.913,2027.2,2018.3,2026.43,89612.0
2024-01-08 15:00:00,TVC:GOLD,2026.36,2034.78,2025.2,2034.23,84601.0
2024-01-08 16:00:00,TVC:GOLD,2034.21,2036.87,2031.0,2032.153,67397.0
2024-01-08 17:00:00,TVC:GOLD,2032.16,2033.12,2026.7,2027.612,49024.0
2024-01-08 18:00:00,TVC:GOLD,2027.66,2028.31,2026.0,2026.55,38284.0
2024-01-08 19:00:00,TVC:GOLD,2026.54,2029.59,2026.3,2029.285,28725.0
2024-01-08 20:00:00,TVC:GOLD,2029.38,2029.88,2025.7,2027.114,30196.0
2024-01-08 21:00:00,TVC:GOLD,2027.115,2028.73,2026.7,2027.835,9739.0
2024-01-08 22:00:00,TVC:GOLD,2027.909,2028.3,2027.6,2028.3,11.0
2024-01-08 23:00:00,TVC:GOLD,2027.569,2030.92,2027.493,2030.7,10793.0
2024-01-09 00:00:00,TVC:GOLD,2030.673,2034.99,2030.2,2034.208,25643.0
2024-01-09 01:00:00,TVC:GOLD,2034.275,2035.68,2030.8,2032.165,38007.0
2024-01-09 02:00:00,TVC:GOLD,2032.22,2035.92,2032.0,2034.108,29996.0
2024-01-09 03:00:00,TVC:GOLD,2034.113,2034.95,2032.6,2033.57,19850.0
2024-01-09 04:00:00,TVC:GOLD,2033.573,2035.0,2031.8,2032.82,19840.0
2024-01-09 05:00:00,TVC:GOLD,2032.786,2033.45,2029.9,2032.78,21385.0
2024-01-09 06:00:00,TVC:GOLD,2032.733,2035.15,2030.8,2033.19,27104.0
2024-01-09 07:00:00,TVC:GOLD,2033.17,2037.22,2031.9,2035.98,40424.0
2024-01-09 08:00:00,TVC:GOLD,2035.953,2038.26,2031.0,2034.28,61105.0
2024-01-09 09:00:00,TVC:GOLD,2034.253,2037.02,2032.7,2035.43,45248.0
2024-01-09 10:00:00,TVC:GOLD,2035.346,2038.54,2034.5,2035.364,41709.0
2024-01-09 11:00:00,TVC:GOLD,2035.364,2035.71,2033.2,2034.934,36551.0
2024-01-09 12:00:00,TVC:GOLD,2034.97,2036.36,2033.5,2036.215,37254.0
2024-01-09 13:00:00,TVC:GOLD,2036.29,2042.01,2031.4,2038.586,82860.0
2024-01-09 14:00:00,TVC:GOLD,2038.65,2040.13,2033.6,2034.693,89137.0
2024-01-09 15:00:00,TVC:GOLD,2034.74,2035.63,2028.6,2028.745,78658.0
2024-01-09 16:00:00,TVC:GOLD,2028.76,2031.58,2025.8,2031.23,68176.0
2024-01-09 17:00:00,TVC:GOLD,2031.146,2032.02,2026.6,2027.68,48022.0
2024-01-09 18:00:00,TVC:GOLD,2027.604,2029.67,2026.5,2029.113,47147.0
2024-01-09 19:00:00,TVC:GOLD,2029.18,2030.03,2027.3,2028.834,26512.0
2024-01-09 20:00:00,TVC:GOLD,2028.803,2031.15,2027.9,2028.333,25396.0
2024-01-09 21:00:00,TVC:GOLD,2028.43,2030.36,2028.2,2029.885,7828.0
2024-01-09 22:00:00,TVC:GOLD,2029.9,2029.9,2029.6,2029.7,4.0
2024-01-09 23:00:00,TVC:GOLD,2029.704,2031.27,2028.0,2030.72,13633.0
2024-01-10 00:00:00,TVC:GOLD,2030.74,2031.21,2029.2,2030.153,15944.0
2024-01-10 01:00:00,TVC:GOLD,2030.153,2032.49,2026.9,2031.77,35383.0
2024-01-10 02:00:00,TVC:GOLD,2031.726,2032.82,2029.9,2031.708,24073.0
2024-01-10 03:00:00,TVC:GOLD,2031.74,2031.99,2027.7,2028.845,22883.0
2024-01-10 04:00:00,TVC:GOLD,2028.836,2030.61,2028.0,2029.715,16092.0
2024-01-10 05:00:00,TVC:GOLD,2029.715,2030.19,2025.3,2026.62,25679.0
2024-01-10 06:00:00,TVC:GOLD,2026.65,2027.0,2023.5,2024.544,30069.0
2024-01-10 07:00:00,TVC:GOLD,2024.573,2031.66,2023.8,2030.96,42389.0
2024-01-10 08:00:00,TVC:GOLD,2030.934,2035.97,2029.8,2035.195,59352.0
2024-01-10 09:00:00,TVC:GOLD,2035.24,2036.16,2034.2,2035.71,42933.0
2024-01-10 10:00:00,TVC:GOLD,2035.636,2040.27,2034.3,2034.753,38878.0
2024-01-10 11:00:00,TVC:GOLD,2034.78,2035.32,2032.3,2034.0,35111.0
2024-01-10 12:00:00,TVC:GOLD,2034.06,2035.62,2030.9,2031.46,40922.0
2024-01-10 13:00:00,TVC:GOLD,2031.426,2034.05,2029.7,2030.175,64751.0
2024-01-10 14:00:00,TVC:GOLD,2030.25,2033.57,2026.345,2027.36,73764.0
2024-01-10 15:00:00,TVC:GOLD,2027.333,2029.75,2024.6,2027.91,77687.0
2024-01-10 16:00:00,TVC:GOLD,2027.786,2028.49,2024.3,2026.918,58139.0
2024-01-10 17:00:00,TVC:GOLD,2027.024,2027.77,2022.135,2023.945,47252.0
2024-01-10 18:00:00,TVC:GOLD,2023.946,2024.49,2021.1,2023.605,45740.0
2024-01-10 19:00:00,TVC:GOLD,2023.626,2024.466,2020.1,2023.97,29342.0
2024-01-10 20:00:00,TVC:GOLD,2023.97,2025.024,2021.4,2023.54,39949.0
2024-01-10 21:00:00,TVC:GOLD,2023.532,2024.48,2022.9,2024.105,9815.0
2024-01-10 22:00:00,TVC:GOLD,2024.0,2025.3,2023.7,2025.3,17.0
2024-01-10 23:00:00,TVC:GOLD,2024.224,2027.96,2023.128,2026.686,14135.0
2024-01-11 00:00:00,TVC:GOLD,2026.78,2028.44,2026.1,2027.748,16628.0
2024-01-11 01:00:00,TVC:GOLD,2027.84,2030.35,2026.8,2029.72,30485.0
2024-01-11 02:00:00,TVC:GOLD,2029.664,2031.96,2028.5,2029.62,27076.0
2024-01-11 03:00:00,TVC:GOLD,2029.566,2031.08,2028.3,2030.835,16920.0
2024-01-11 04:00:00,TVC:GOLD,2030.89,2032.33,2030.7,2031.995,13519.0
2024-01-11 05:00:00,TVC:GOLD,2031.966,2034.59,2030.7,2032.92,23411.0
2024-01-11 06:00:00,TVC:GOLD,2032.913,2035.09,2031.8,2033.945,24202.0
2024-01-11 07:00:00,TVC:GOLD,2033.935,2035.66,2033.2,2033.834,29374.0
2024-01-11 08:00:00,TVC:GOLD,2033.795,2034.02,2030.0,2030.844,46113.0
2024-01-11 09:00:00,TVC:GOLD,2030.708,2032.5,2029.9,2031.236,36866.0
2024-01-11 10:00:00,TVC:GOLD,2031.28,2032.73,2030.1,2032.05,30516.0
2024-01-11 11:00:00,TVC:GOLD,2032.05,2034.4,2030.9,2034.33,39784.0
2024-01-11 12:00:00,TVC:GOLD,2034.33,2035.07,2031.3,2032.384,44613.0
2024-01-11 13:00:00,TVC:GOLD,2032.39,2046.649,2024.975,2029.265,122726.0
2024-01-11 14:00:00,TVC:GOLD,2029.275,2034.89,2024.7,2029.704,135272.0
2024-01-11 15:00:00,TVC:GOLD,2029.83,2033.04,2025.0,2029.012,121180.0
2024-01-11 16:00:00,TVC:GOLD,2028.975,2029.69,2013.545,2016.624,107586.0
2024-01-11 17:00:00,TVC:GOLD,2016.65,2018.44,2012.9,2014.33,71437.0
2024-01-11 18:00:00,TVC:GOLD,2014.36,2017.03,2013.6,2017.0,57637.0
2024-01-11 19:00:00,TVC:GOLD,2017.0,2027.42,2016.9,2026.375,58057.0
2024-01-11 20:00:00,TVC:GOLD,2026.46,2028.58,2023.0,2027.445,45853.0
2024-01-11 21:00:00,TVC:GOLD,2027.385,2030.1,2027.093,2028.695,14243.0
2024-01-11 22:00:00,TVC:GOLD,2028.834,2028.834,2028.2,2028.7,9.0
2024-01-11 23:00:00,TVC:GOLD,2028.593,2035.58,2027.708,2035.36,20832.0
2024-01-12 00:00:00,TVC:GOLD,2035.22,2035.46,2029.9,2031.12,26203.0
2024-01-12 01:00:00,TVC:GOLD,2031.11,2034.77,2029.6,2033.88,42093.0
2024-01-12 02:00:00,TVC:GOLD,2033.826,2035.28,2032.9,2033.94,28039.0
2024-01-12 03:00:00,TVC:GOLD,2033.912,2035.63,2033.3,2033.92,20874.0
2024-01-12 04:00:00,TVC:GOLD,2033.873,2035.03,2032.5,2034.69,17516.0
2024-01-12 05:00:00,TVC:GOLD,2034.71,2037.17,2033.4,2035.973,21047.0
2024-01-12 06:00:00,TVC:GOLD,2036.03,2036.76,2034.5,2035.172,24426.0
2024-01-12 07:00:00,TVC:GOLD,2035.154,2039.33,2033.8,2037.53,40344.0
2024-01-12 08:00:00,TVC:GOLD,2037.405,2039.81,2036.7,2038.69,51176.0
2024-01-12 09:00:00,TVC:GOLD,2038.664,2040.09,2037.4,2038.034,39300.0
2024-01-12 10:00:00,TVC:GOLD,2038.11,2046.11,2037.9,2045.84,40120.0
2024-01-12 11:00:00,TVC:GOLD,2045.87,2047.37,2043.7,2045.39,48560.0
2024-01-12 12:00:00,TVC:GOLD,2045.353,2053.76,2045.2,2047.78,59711.0
2024-01-12 13:00:00,TVC:GOLD,2047.665,2056.6,2044.0,2056.045,110093.0
2024-01-12 14:00:00,TVC:GOLD,2056.07,2062.27,2053.1,2055.924,113088.0
2024-01-12 15:00:00,TVC:GOLD,2055.96,2060.11,2050.864,2053.595,103648.0
2024-01-12 16:00:00,TVC:GOLD,2053.74,2055.52,2047.9,2048.27,83802.0
2024-01-12 17:00:00,TVC:GOLD,2048.234,2048.6,2041.2,2043.87,75031.0
2024-01-12 18:00:00,TVC:GOLD,2043.87,2048.65,2042.95,2047.49,51021.0
2024-01-12 19:00:00,TVC:GOLD,2047.414,2049.16,2045.8,2047.29,35927.0
2024-01-12 20:00:00,TVC:GOLD,2047.35,2047.66,2045.7,2047.54,28513.0
2024-01-12 21:00:00,TVC:GOLD,2047.358,2049.15,2046.5,2048.675,13299.0
2024-01-14 22:00:00,TVC:GOLD,2048.92,2048.99,2048.92,2048.99,2.0
2024-01-14 23:00:00,TVC:GOLD,2048.704,2049.43,2045.9,2047.515,16437.0
2024-01-15 00:00:00,TVC:GOLD,2047.564,2048.45,2045.5,2047.775,22072.0
2024-01-15 01:00:00,TVC:GOLD,2047.88,2051.41,2047.1,2051.0,38481.0
2024-01-15 02:00:00,TVC:GOLD,2051.004,2056.36,2049.5,2056.309,36514.0
2024-01-15 03:00:00,TVC:GOLD,2056.305,2058.05,2055.2,2057.31,26220.0
2024-01-15 04:00:00,TVC:GOLD,2057.31,2057.59,2053.1,2054.234,18365.0
2024-01-15 05:00:00,TVC:GOLD,2054.29,2055.56,2052.7,2055.07,18638.0
2024-01-15 06:00:00,TVC:GOLD,2055.015,2056.98,2053.4,2055.39,24853.0
2024-01-15 07:00:00,TVC:GOLD,2055.4,2055.89,2052.6,2054.115,36633.0
2024-01-15 08:00:00,TVC:GOLD,2054.23,2058.62,2053.4,2056.62,41171.0
2024-01-15 09:00:00,TVC:GOLD,2056.59,2056.99,2052.855,2054.915,39278.0
2024-01-15 10:00:00,TVC:GOLD,2054.915,2055.14,2051.8,2052.963,33343.0
2024-01-15 11:00:00,TVC:GOLD,2052.973,2053.83,2051.1,2053.31,27226.0
2024-01-15 12:00:00,TVC:GOLD,2053.215,2053.7,2050.9,2052.68,31617.0
2024-01-15 13:00:00,TVC:GOLD,2052.68,2054.27,2051.8,2054.129,40276.0
2024-01-15 14:00:00,TVC:GOLD,2054.24,2054.44,2051.3,2052.25,37346.0
2024-01-15 15:00:00,TVC:GOLD,2052.14,2053.85,2049.175,2053.213,40680.0
2024-01-15 16:00:00,TVC:GOLD,2053.17,2054.98,2052.9,2054.04,30065.0
2024-01-15 17:00:00,TVC:GOLD,2054.03,2056.38,2053.2,2055.238,20884.0
2024-01-15 18:00:00,TVC:GOLD,2055.248,2055.5,2053.9,2054.373,4593.0
2024-01-15 19:00:00,TVC:GOLD,2054.42,2056.7,2053.1,2056.7,3308.0
2024-01-15 21:00:00,TVC:GOLD,2054.75,2054.75,2054.2,2054.2,2.0
2024-01-15 22:00:00,TVC:GOLD,2054.75,2054.75,2054.75,2054.75,2.0
2024-01-15 23:00:00,TVC:GOLD,2054.593,2055.82,2052.9,2053.935,15389.0
2024-01-16 00:00:00,TVC:GOLD,2053.984,2054.47,2050.3,2051.344,21695.0
2024-01-16 01:00:00,TVC:GOLD,2051.353,2053.33,2049.5,2050.824,41512.0
2024-01-16 02:00:00,TVC:GOLD,2050.83,2051.43,2049.4,2050.475,26881.0
2024-01-16 03:00:00,TVC:GOLD,2050.5,2051.6,2047.9,2049.45,26292.0
2024-01-16 04:00:00,TVC:GOLD,2049.44,2049.993,2048.5,2049.38,16568.0
2024-01-16 05:00:00,TVC:GOLD,2049.39,2049.48,2047.1,2048.405,25284.0
2024-01-16 06:00:00,TVC:GOLD,2048.526,2050.56,2047.1,2050.49,27018.0
2024-01-16 07:00:00,TVC:GOLD,2050.325,2050.89,2047.8,2049.306,40195.0
2024-01-16 08:00:00,TVC:GOLD,2049.38,2050.15,2042.0,2043.054,70036.0
2024-01-16 09:00:00,TVC:GOLD,2043.06,2043.9,2038.4,2041.18,66707.0
2024-01-16 10:00:00,TVC:GOLD,2041.24,2042.45,2039.0,2040.986,50649.0
2024-01-16 11:00:00,TVC:GOLD,2040.98,2041.15,2038.124,2039.834,44168.0
2024-01-16 12:00:00,TVC:GOLD,2039.85,2040.06,2035.3,2038.443,53069.0
2024-01-16 13:00:00,TVC:GOLD,2038.406,2045.03,2031.0,2037.59,99788.0
2024-01-16 14:00:00,TVC:GOLD,2037.584,2042.7,2036.5,2038.18,94099.0
2024-01-16 15:00:00,TVC:GOLD,2038.19,2042.01,2037.2,2041.13,85914.0
2024-01-16 16:00:00,TVC:GOLD,2041.113,2041.33,2032.1,2033.54,112054.0
2024-01-16 17:00:00,TVC:GOLD,2033.45,2033.79,2024.5,2025.293,75904.0
2024-01-16 18:00:00,TVC:GOLD,2025.286,2028.9,2023.9,2025.07,55839.0
2024-01-16 19:00:00,TVC:GOLD,2025.044,2030.16,2024.5,2029.26,39062.0
2024-01-16 20:00:00,TVC:GOLD,2029.195,2029.8,2027.4,2028.155,29422.0
2024-01-16 21:00:00,TVC:GOLD,2028.38,2028.51,2026.7,2028.155,11480.0
2024-01-16 22:00:00,TVC:GOLD,2028.06,2028.06,2027.9,2028.0,3.0
2024-01-16 23:00:00,TVC:GOLD,2027.873,2028.35,2025.5,2028.06,15890.0
2024-01-17 00:00:00,TVC:GOLD,2028.07,2028.84,2025.2,2028.415,22624.0
2024-01-17 01:00:00,TVC:GOLD,2028.415,2030.83,2026.3,2030.27,37385.0
2024-01-17 02:00:00,TVC:GOLD,2030.26,2032.94,2026.7,2028.855,35721.0
2024-01-17 03:00:00,TVC:GOLD,2028.873,2029.12,2023.1,2023.973,30510.0
2024-01-17 04:00:00,TVC:GOLD,2023.99,2025.81,2023.1,2025.346,22100.0
2024-01-17 05:00:00,TVC:GOLD,2025.42,2025.44,2019.1,2020.613,38905.0
2024-01-17 06:00:00,TVC:GOLD,2020.625,2020.81,2017.2,2019.146,44357.0
2024-01-17 07:00:00,TVC:GOLD,2019.23,2026.14,2017.5,2025.74,58481.0
2024-01-17 08:00:00,TVC:GOLD,2025.705,2026.61,2020.9,2021.43,55565.0
2024-01-17 09:00:00,TVC:GOLD,2021.43,2024.27,2018.7,2023.836,49598.0
2024-01-17 10:00:00,TVC:GOLD,2023.835,2028.35,2022.4,2026.09,50123.0
2024-01-17 11:00:00,TVC:GOLD,2026.015,2026.75,2023.3,2023.91,39045.0
2024-01-17 12:00:00,TVC:GOLD,2023.855,2029.07,2023.6,2028.27,52576.0
2024-01-17 13:00:00,TVC:GOLD,2028.27,2028.69,2018.79,2022.38,96980.0
2024-01-17 14:00:00,TVC:GOLD,2022.37,2023.08,2011.2,2012.15,96486.0
2024-01-17 15:00:00,TVC:GOLD,2012.133,2014.06,2005.9,2008.86,102034.0
2024-01-17 16:00:00,TVC:GOLD,2008.89,2011.99,2004.2,2005.444,74719.0
2024-01-17 17:00:00,TVC:GOLD,2005.394,2008.08,2003.0,2006.984,54721.0
2024-01-17 18:00:00,TVC:GOLD,2007.03,2007.22,2001.6,2004.78,55264.0
2024-01-17 19:00:00,TVC:GOLD,2004.705,2006.92,2004.0,2005.434,40617.0
2024-01-17 20:00:00,TVC:GOLD,2005.53,2006.91,2004.3,2006.026,32402.0
2024-01-17 21:00:00,TVC:GOLD,2006.005,2006.384,2004.9,2005.945,11228.0
2024-01-17 22:00:00,TVC:GOLD,2006.038,2006.04,2005.89,2005.9,4.0
2024-01-17 23:00:00,TVC:GOLD,2005.944,2009.86,2004.905,2009.54,16074.0
2024-01-18 00:00:00,TVC:GOLD,2009.466,2010.89,2007.9,2010.715,20400.0
2024-01-18 01:00:00,TVC:GOLD,2010.8,2012.09,2009.0,2011.64,36575.0
